date,sales,dollar_vol,avg_price,med_price,total_listings,month_inventory,county
2017-01-01,22,3615609,164346,155798,126.0,6.6,Austin
2017-02-01,25,4999900,199996,159000,126.0,6.2,Austin
2017-03-01,31,6631475,213919,188999,127.0,6.1,Austin
2017-04-01,19,3811750,200618,189000,130.0,6.1,Austin
2017-05-01,23,4219400,183452,150000,145.0,6.8,Austin
2017-06-01,33,6372403,193103,207250,138.0,6.3,Austin
2017-07-01,28,7556999,269893,195950,140.0,6.3,Austin
2017-08-01,22,5261187,239145,220000,144.0,6.6,Austin
2017-09-01,14,2927300,209093,165000,153.0,7.0,Austin
2017-10-01,15,4521500,301433,246000,144.0,6.7,Austin
2017-11-01,25,4975300,199012,190000,124.0,5.5,Austin
2017-12-01,34,7010235,206183,185500,102.0,4.2,Austin
2018-01-01,19,4993990,262842,265000,86.0,3.6,Austin
2018-02-01,13,2561400,197031,199500,93.0,4.0,Austin
2018-03-01,22,4301000,195500,180000,103.0,4.6,Austin
2018-04-01,16,3442500,215156,190000,108.0,4.9,Austin
2018-05-01,25,5304975,212199,217000,128.0,5.8,Austin
2018-06-01,36,6466886,179636,185000,125.0,5.6,Austin
2018-07-01,22,4669650,212257,160000,119.0,5.4,Austin
2018-08-01,32,7869600,245925,222000,116.0,5.1,Austin
2018-09-01,26,5132800,197415,197000,100.0,4.2,Austin
2018-10-01,21,4398900,209471,215000,99.0,4.1,Austin
2018-11-01,20,2925900,146295,131500,96.0,4.0,Austin
2018-12-01,20,4370750,218538,223250,91.0,4.0,Austin
2019-01-01,20,4283500,214175,205000,88.0,3.9,Austin
2019-02-01,19,4142450,218024,192000,85.0,3.7,Austin
2019-03-01,13,3209550,246888,227000,108.0,4.8,Austin
2019-04-01,27,6264050,232002,199000,98.0,4.2,Austin
2019-05-01,29,7100338,244839,240000,114.0,4.8,Austin
2019-06-01,24,5817500,242396,201750,132.0,5.8,Austin
2019-07-01,27,5310691,196692,192041,141.0,6.1,Austin
2019-08-01,26,6437500,247596,237500,131.0,5.8,Austin
2019-09-01,21,6133900,292090,312000,123.0,5.5,Austin
2019-10-01,25,5990924,239637,210000,108.0,4.8,Austin
2019-11-01,20,4231500,211575,198000,115.0,5.1,Austin
2019-12-01,15,3043900,202927,205000,102.0,4.6,Austin
2020-01-01,12,2461641,205137,214950,99.0,4.6,Austin
2020-02-01,12,2622000,218500,192500,106.0,5.1,Austin
2020-03-01,28,5802000,207214,195000,115.0,5.2,Austin
2020-04-01,24,6401850,266744,255000,114.0,5.2,Austin
2020-05-01,25,5950000,238000,197000,108.0,5.0,Austin
2020-06-01,31,8520844,274866,194000,182.0,8.2,Austin
2020-07-01,21,6967604,331791,290569,164.0,7.6,Austin
2020-08-01,29,7121153,245557,260371,82.0,3.7,Austin
2020-09-01,29,7991450,275567,235000,79.0,3.5,Austin
2020-10-01,26,7613800,292838,224000,76.0,3.4,Austin
2020-11-01,31,8628900,278352,280000,79.0,3.3,Austin
2020-12-01,20,6728000,336400,325000,71.0,3.0,Austin
2021-01-01,16,5251500,328219,280000,66.0,2.7,Austin
2021-02-01,5,958100,191620,87000,58.0,2.4,Austin
2021-03-01,28,8360950,298605,262500,63.0,2.7,Austin
2021-04-01,25,7490220,299609,264500,62.0,2.6,Austin
2021-05-01,16,4427464,276716,268250,59.0,2.6,Austin
2021-06-01,33,11866311,359585,280000,51.0,2.2,Austin
2021-07-01,26,8554628,329024,309950,68.0,2.9,Austin
2021-08-01,31,9743246,314298,305000,71.0,3.0,Austin
2011-01-01,163,23245872,142613,119900,,,Bell
2011-02-01,175,24176201,138150,129900,,,Bell
2011-03-01,230,29467926,128121,120195,,,Bell
2011-04-01,277,38455754,138829,128000,,,Bell
2011-05-01,306,43029365,140619,127000,,,Bell
2011-06-01,339,51941360,153219,136000,,,Bell
2011-07-01,267,39676183,148600,132000,,,Bell
2011-08-01,277,41174690,148645,135000,,,Bell
2011-09-01,242,34478034,142471,134500,,,Bell
2011-10-01,216,32926643,152438,138700,,,Bell
2011-11-01,229,32733851,142943,125000,,,Bell
2011-12-01,254,35490603,139727,125545,,,Bell
2012-01-01,205,28881554,140886,131000,,,Bell
2012-02-01,226,31376157,138833,134425,,,Bell
2012-03-01,250,35742489,142970,125950,,,Bell
2012-04-01,256,36396818,142175,132582,,,Bell
2012-05-01,324,49767453,153603,138600,,,Bell
2012-06-01,359,54966493,153110,142000,,,Bell
2012-07-01,368,58065026,157785,136000,,,Bell
2012-08-01,347,50773926,146323,139281,,,Bell
2012-09-01,253,38666694,152833,144000,,,Bell
2012-10-01,302,45281331,149938,135625,,,Bell
2012-11-01,229,32403953,141502,129900,,,Bell
2012-12-01,269,45028027,167390,150000,,,Bell
2013-01-01,201,27998372,139295,132907,,,Bell
2013-02-01,251,37568782,149676,130000,,,Bell
2013-03-01,272,37837912,139110,128500,,,Bell
2013-04-01,296,44070803,148888,136250,,,Bell
2013-05-01,375,59081656,157551,139000,,,Bell
2013-06-01,376,60272456,160299,141375,,,Bell
2013-07-01,385,60235488,156456,136400,,,Bell
2013-08-01,369,55354490,150012,130915,,,Bell
2013-09-01,276,41156224,149117,129950,,,Bell
2013-10-01,313,46075086,147205,131500,,,Bell
2013-11-01,240,34577648,144074,125250,,,Bell
2013-12-01,280,43765065,156304,150000,,,Bell
2014-01-01,243,33883829,139440,121850,,,Bell
2014-02-01,270,37589144,139219,130850,,,Bell
2014-03-01,316,42964338,135963,127500,,,Bell
2014-04-01,320,46344763,144827,134450,,,Bell
2014-05-01,443,67605763,152609,135000,,,Bell
2014-06-01,390,62007487,158994,142514,,,Bell
2014-07-01,385,58984282,153206,137000,,,Bell
2014-08-01,394,61193458,155313,149250,,,Bell
2014-09-01,332,53804825,162063,141676,,,Bell
2014-10-01,323,50550029,156502,134400,,,Bell
2014-11-01,295,43545807,147613,138700,,,Bell
2014-12-01,295,48601260,164750,145000,,,Bell
2015-01-01,263,44404286,168838,139434,1733.0,5.2,Bell
2015-02-01,260,39277897,151069,140000,1832.0,5.5,Bell
2015-03-01,374,56077027,149939,134425,1906.0,5.6,Bell
2015-04-01,377,62050950,164591,146000,1927.0,5.6,Bell
2015-05-01,403,69476990,172399,158300,1833.0,5.4,Bell
2015-06-01,468,77323077,165220,152950,1944.0,5.6,Bell
2015-07-01,492,81889410,166442,148450,1851.0,5.2,Bell
2015-08-01,448,79847982,178232,148064,1858.0,5.1,Bell
2015-09-01,405,63612036,157067,143000,1793.0,4.9,Bell
2015-10-01,333,52487776,157621,147000,1787.0,4.9,Bell
2015-11-01,296,50498876,170604,157940,1734.0,4.7,Bell
2015-12-01,341,55413826,162504,139750,1684.0,4.5,Bell
2016-01-01,267,41131103,154049,134500,1700.0,4.6,Bell
2016-02-01,283,43932975,155240,145000,1708.0,4.6,Bell
2016-03-01,399,61893031,155120,144500,1691.0,4.5,Bell
2016-04-01,441,71111289,161250,149900,1663.0,4.4,Bell
2016-05-01,480,79178894,164956,149500,1707.0,4.4,Bell
2016-06-01,554,96536112,174253,152700,1702.0,4.3,Bell
2016-07-01,450,75008158,166685,150000,1680.0,4.3,Bell
2016-08-01,468,74810172,159851,146171,1657.0,4.2,Bell
2016-09-01,406,63322914,155968,142750,1648.0,4.2,Bell
2016-10-01,350,57580232,164515,150000,1612.0,4.1,Bell
2016-11-01,392,67709738,172729,154000,1569.0,3.9,Bell
2016-12-01,354,58046692,163974,150000,1433.0,3.6,Bell
2017-01-01,301,52879283,175679,149900,1421.0,3.5,Bell
2017-02-01,297,47452028,159771,143950,1392.0,3.4,Bell
2017-03-01,424,68714294,162062,145156,1403.0,3.4,Bell
2017-04-01,398,66793846,167824,150000,1362.0,3.4,Bell
2017-05-01,543,95404994,175700,162500,1375.0,3.3,Bell
2017-06-01,559,101165697,180976,163000,1407.0,3.4,Bell
2017-07-01,512,91621983,178949,164900,1405.0,3.4,Bell
2017-08-01,503,93154878,185199,160000,1386.0,3.3,Bell
2017-09-01,476,81925414,172112,157000,1305.0,3.1,Bell
2017-10-01,402,73356403,182479,160500,1321.0,3.1,Bell
2017-11-01,373,65583095,175826,155400,1323.0,3.1,Bell
2017-12-01,422,74662557,176925,155032,1220.0,2.8,Bell
2018-01-01,269,43171273,160488,150000,1216.0,2.8,Bell
2018-02-01,322,54278177,168566,154550,1207.0,2.8,Bell
2018-03-01,429,79520629,185363,161000,1219.0,2.8,Bell
2018-04-01,469,86794678,185063,165950,1188.0,2.7,Bell
2018-05-01,541,103467330,191252,167250,1257.0,2.9,Bell
2018-06-01,564,103931354,184275,167500,1230.0,2.8,Bell
2018-07-01,584,110175943,188657,166000,1273.0,2.9,Bell
2018-08-01,554,105618233,190647,168572,1286.0,2.9,Bell
2018-09-01,415,78106561,188209,167400,1289.0,2.9,Bell
2018-10-01,415,76291408,183835,162000,1185.0,2.7,Bell
2018-11-01,395,75801070,191901,164900,1147.0,2.6,Bell
2018-12-01,402,71729741,178432,157700,1079.0,2.4,Bell
2019-01-01,299,53149223,177757,159104,1046.0,2.3,Bell
2019-02-01,359,63637557,177263,159000,1016.0,2.2,Bell
2019-03-01,466,86550912,185732,162750,1022.0,2.2,Bell
2019-04-01,537,100868946,187838,167500,959.0,2.1,Bell
2019-05-01,660,131584391,199370,176050,992.0,2.1,Bell
2019-06-01,601,119126241,198213,178900,1099.0,2.3,Bell
2019-07-01,599,117250643,195744,170000,1132.0,2.4,Bell
2019-08-01,604,118775887,196649,174900,1165.0,2.4,Bell
2019-09-01,498,95524809,191817,176795,1120.0,2.3,Bell
2019-10-01,466,90392624,193976,175000,1105.0,2.3,Bell
2019-11-01,447,85812542,191974,169900,1075.0,2.2,Bell
2019-12-01,456,89048780,195282,171375,975.0,2.0,Bell
2020-01-01,359,69933163,194800,172000,978.0,1.9,Bell
2020-02-01,402,80348495,199872,178950,933.0,1.8,Bell
2020-03-01,499,101288068,202982,184999,954.0,1.9,Bell
2020-04-01,506,104495082,206512,180324,892.0,1.8,Bell
2020-05-01,505,104224728,206386,185000,767.0,1.5,Bell
2020-06-01,668,143060768,214163,193425,657.0,1.3,Bell
2020-07-01,716,157645970,220176,198450,614.0,1.2,Bell
2020-08-01,619,138997266,224551,200000,533.0,1.0,Bell
2020-09-01,619,140347547,226733,202000,438.0,0.8,Bell
2020-10-01,591,128709573,217783,195000,410.0,0.8,Bell
2020-11-01,479,113996967,237989,203500,373.0,0.7,Bell
2020-12-01,530,119463869,225404,204950,340.0,0.6,Bell
2021-01-01,391,85177029,217844,193500,306.0,0.6,Bell
2021-02-01,319,70567577,221215,193000,265.0,0.5,Bell
2021-03-01,509,119018311,233828,205000,246.0,0.5,Bell
2021-04-01,555,134709269,242719,217712,305.0,0.6,Bell
2021-05-01,603,150889535,250231,225000,289.0,0.5,Bell
2021-06-01,714,193714927,271309,242000,291.0,0.5,Bell
2021-07-01,689,181582554,263545,235000,371.0,0.7,Bell
2021-08-01,731,197315965,269926,245000,350.0,0.6,Bell
2011-01-01,783,138053616,176314,140000,,,Bexar
2011-02-01,881,154476206,175342,140500,,,Bexar
2011-03-01,1272,216802498,170442,139900,,,Bexar
2011-04-01,1211,210845355,174108,142900,,,Bexar
2011-05-01,1467,268339079,182917,146000,,,Bexar
2011-06-01,1537,280190829,182297,149900,,,Bexar
2011-07-01,1397,254374048,182086,150000,,,Bexar
2011-08-01,1428,249343781,174610,144000,,,Bexar
2011-09-01,1230,216285903,175842,146000,,,Bexar
2011-10-01,1095,192937111,176198,143900,,,Bexar
2011-11-01,1009,171565532,170035,140000,,,Bexar
2011-12-01,1149,204741080,178191,144900,,,Bexar
2012-01-01,834,143077016,171555,134900,,,Bexar
2012-02-01,1049,189876474,181007,145000,,,Bexar
2012-03-01,1344,236042372,175627,148214,,,Bexar
2012-04-01,1363,252153338,184999,150000,,,Bexar
2012-05-01,1542,290294732,188259,155000,,,Bexar
2012-06-01,1682,337401486,200595,162000,,,Bexar
2012-07-01,1534,291510264,190033,155000,,,Bexar
2012-08-01,1642,305973033,186342,151722,,,Bexar
2012-09-01,1326,240064154,181044,148608,,,Bexar
2012-10-01,1332,243455231,182774,148000,,,Bexar
2012-11-01,1282,238544838,186072,150000,,,Bexar
2012-12-01,1213,221680517,182754,152000,,,Bexar
2013-01-01,1010,174317491,172592,141750,,,Bexar
2013-02-01,1154,219730779,190408,152000,,,Bexar
2013-03-01,1499,275918897,184069,153000,,,Bexar
2013-04-01,1595,305955835,191822,157000,,,Bexar
2013-05-01,2005,410625462,204801,165000,,,Bexar
2013-06-01,1888,397693685,210643,170000,,,Bexar
2013-07-01,1981,411284422,207615,169900,,,Bexar
2013-08-01,1927,380552077,197484,165000,,,Bexar
2013-09-01,1578,309171474,195926,158950,,,Bexar
2013-10-01,1496,291446966,194817,160875,,,Bexar
2013-11-01,1339,277762863,207441,163000,,,Bexar
2013-12-01,1443,294862855,204340,164950,,,Bexar
2014-01-01,1108,205912131,185841,154000,,,Bexar
2014-02-01,1236,240729147,194765,164500,,,Bexar
2014-03-01,1474,301030969,204227,165000,,,Bexar
2014-04-01,1671,334981206,200468,169900,,,Bexar
2014-05-01,1849,396401407,214387,175000,,,Bexar
2014-06-01,1924,415295780,215850,176500,,,Bexar
2014-07-01,2018,437177011,216639,175000,,,Bexar
2014-08-01,1939,400679330,206642,170900,,,Bexar
2014-09-01,1821,377553048,207333,173800,,,Bexar
2014-10-01,1701,336263793,197686,164950,,,Bexar
2014-11-01,1356,292461756,215680,172000,,,Bexar
2014-12-01,1654,343047238,207405,170000,,,Bexar
2015-01-01,1151,228098009,198174,167490,5143.0,3.1,Bexar
2015-02-01,1366,283293454,207389,179000,5256.0,3.2,Bexar
2015-03-01,1748,370818639,212139,175000,5197.0,3.1,Bexar
2015-04-01,1914,407514763,212913,177250,5450.0,3.2,Bexar
2015-05-01,2016,462344108,229337,187000,5780.0,3.4,Bexar
2015-06-01,2312,530540647,229473,188000,6082.0,3.5,Bexar
2015-07-01,2290,516150860,225393,185000,6424.0,3.6,Bexar
2015-08-01,2049,455674307,222389,185000,6253.0,3.5,Bexar
2015-09-01,1927,426956800,221566,182000,6183.0,3.5,Bexar
2015-10-01,1771,387756583,218948,176500,6081.0,3.4,Bexar
2015-11-01,1374,278371819,202600,174900,5918.0,3.3,Bexar
2015-12-01,1770,392756176,221896,183000,5334.0,3.0,Bexar
2016-01-01,1224,260733493,213018,176150,5623.0,3.1,Bexar
2016-02-01,1522,325091664,213595,179000,5663.0,3.1,Bexar
2016-03-01,2032,438966383,216027,185000,5859.0,3.2,Bexar
2016-04-01,1970,440259709,223482,189000,5985.0,3.2,Bexar
2016-05-01,2176,500573064,230043,195000,6054.0,3.2,Bexar
2016-06-01,2395,558270768,233098,198000,6200.0,3.3,Bexar
2016-07-01,2227,520411593,233683,198500,6521.0,3.5,Bexar
2016-08-01,2243,517223143,230594,194500,6413.0,3.4,Bexar
2016-09-01,2026,461077979,227580,190125,6155.0,3.2,Bexar
2016-10-01,1883,426437907,226467,191900,5996.0,3.2,Bexar
2016-11-01,1678,376133070,224156,187000,5782.0,3.0,Bexar
2016-12-01,1878,424254168,225907,195000,5255.0,2.7,Bexar
2017-01-01,1332,290293886,217938,184900,5424.0,2.8,Bexar
2017-02-01,1528,331847259,217178,190556,5435.0,2.8,Bexar
2017-03-01,2044,466381717,228171,190000,5861.0,3.0,Bexar
2017-04-01,1933,458313484,237100,199900,5996.0,3.1,Bexar
2017-05-01,2400,580776199,241990,205000,6211.0,3.2,Bexar
2017-06-01,2497,607192917,243169,206683,6716.0,3.4,Bexar
2017-07-01,2309,553276347,239617,202800,6795.0,3.4,Bexar
2017-08-01,2273,542257380,238565,205000,6733.0,3.4,Bexar
2017-09-01,2053,475428343,231577,199900,6698.0,3.4,Bexar
2017-10-01,1976,452086113,228789,194000,6428.0,3.2,Bexar
2017-11-01,1814,434713033,239643,201550,6076.0,3.0,Bexar
2017-12-01,1913,468130231,244710,207000,5440.0,2.7,Bexar
2018-01-01,1373,315898597,230079,196500,5657.0,2.8,Bexar
2018-02-01,1581,365307359,231061,197200,5712.0,2.8,Bexar
2018-03-01,2188,525607187,240223,207000,5803.0,2.9,Bexar
2018-04-01,2174,519770920,239085,206000,5840.0,2.9,Bexar
2018-05-01,2480,631155329,254498,215000,6203.0,3.0,Bexar
2018-06-01,2542,647433860,254695,218950,6571.0,3.2,Bexar
2018-07-01,2428,604556676,248994,215000,6656.0,3.2,Bexar
2018-08-01,2418,607068420,251062,217000,6767.0,3.3,Bexar
2018-09-01,1923,464578505,241590,208000,6562.0,3.2,Bexar
2018-10-01,1932,461915533,239087,209450,6443.0,3.1,Bexar
2018-11-01,1816,430896315,237278,205000,6432.0,3.1,Bexar
2018-12-01,1823,442466093,242713,213900,5966.0,2.9,Bexar
2019-01-01,1390,321632026,231390,200000,6216.0,3.0,Bexar
2019-02-01,1695,411538226,242795,211500,6310.0,3.1,Bexar
2019-03-01,2184,542986876,248620,215000,6577.0,3.2,Bexar
2019-04-01,2297,575372669,250489,217500,6722.0,3.2,Bexar
2019-05-01,2515,639620588,254322,222485,7170.0,3.4,Bexar
2019-06-01,2458,652764483,265567,227000,7464.0,3.6,Bexar
2019-07-01,2578,664214034,257647,224000,7374.0,3.5,Bexar
2019-08-01,2644,682268424,258044,224744,7290.0,3.5,Bexar
2019-09-01,2112,535374010,253491,221188,7142.0,3.4,Bexar
2019-10-01,2163,549717549,254146,219000,7217.0,3.4,Bexar
2019-11-01,1908,467101101,244812,215000,7177.0,3.3,Bexar
2019-12-01,2118,547376980,258441,224000,6567.0,3.0,Bexar
2020-01-01,1627,393467478,241836,211000,6711.0,3.1,Bexar
2020-02-01,1864,473631641,254094,221260,6588.0,3.0,Bexar
2020-03-01,2322,603535707,259921,225330,6335.0,2.9,Bexar
2020-04-01,2080,539049054,259158,226750,6407.0,2.9,Bexar
2020-05-01,2154,566259817,262888,230428,6167.0,2.8,Bexar
2020-06-01,2883,786917262,272951,239000,5562.0,2.5,Bexar
2020-07-01,3157,880971851,279053,241500,5426.0,2.4,Bexar
2020-08-01,2719,749777607,275755,242500,5122.0,2.3,Bexar
2020-09-01,2677,757942232,283131,240000,4959.0,2.2,Bexar
2020-10-01,2601,735130847,282634,242000,4921.0,2.1,Bexar
2020-11-01,2343,676642477,288793,245000,4566.0,1.9,Bexar
2020-12-01,2584,759254539,293829,247000,4065.0,1.7,Bexar
2021-01-01,1916,529594009,276406,241700,3919.0,1.6,Bexar
2021-02-01,1808,526868860,291410,248900,3380.0,1.4,Bexar
2021-03-01,2600,763371165,293604,251000,3061.0,1.2,Bexar
2021-04-01,2588,786900971,304058,259945,3182.0,1.3,Bexar
2021-05-01,2722,853163691,313433,265000,3204.0,1.3,Bexar
2021-06-01,2996,948022365,316429,275000,3435.0,1.3,Bexar
2021-07-01,2892,930144798,321627,278000,4061.0,1.6,Bexar
2021-08-01,2842,917127444,322705,280500,4299.0,1.7,Bexar
2011-01-01,161,25287948,157068,149000,,,Brazoria
2011-02-01,169,27195139,160918,149900,,,Brazoria
2011-03-01,272,41103573,151116,136250,,,Brazoria
2011-04-01,297,48753835,164154,149000,,,Brazoria
2011-05-01,325,52229695,160707,149285,,,Brazoria
2011-06-01,315,52225678,165796,151000,,,Brazoria
2011-07-01,297,48285769,162578,154500,,,Brazoria
2011-08-01,325,50697040,155991,148500,,,Brazoria
2011-09-01,274,44257503,161524,154400,,,Brazoria
2011-10-01,256,41863123,163528,148137,,,Brazoria
2011-11-01,221,36967518,167274,158000,,,Brazoria
2011-12-01,265,42435341,160133,152900,,,Brazoria
2012-01-01,193,29536389,153038,144000,,,Brazoria
2012-02-01,210,31448152,149753,150480,,,Brazoria
2012-03-01,301,47414526,157523,147500,,,Brazoria
2012-04-01,292,47319603,162053,150000,,,Brazoria
2012-05-01,350,56199999,160571,152000,,,Brazoria
2012-06-01,374,64869546,173448,161500,,,Brazoria
2012-07-01,352,61887668,175817,160000,,,Brazoria
2012-08-01,373,62585728,167790,155500,,,Brazoria
2012-09-01,297,49304852,166010,156500,,,Brazoria
2012-10-01,322,53933020,167494,160620,,,Brazoria
2012-11-01,286,49071030,171577,159900,,,Brazoria
2012-12-01,288,49309903,171215,163000,,,Brazoria
2013-01-01,214,34136071,159514,153000,,,Brazoria
2013-02-01,262,40555998,154794,155450,,,Brazoria
2013-03-01,337,58723945,174255,163500,,,Brazoria
2013-04-01,368,63733420,173189,162500,,,Brazoria
2013-05-01,433,77534222,179063,167120,,,Brazoria
2013-06-01,445,84286853,189409,176000,,,Brazoria
2013-07-01,470,89215065,189819,174950,,,Brazoria
2013-08-01,438,80761917,184388,172900,,,Brazoria
2013-09-01,338,61172243,180983,174450,,,Brazoria
2013-10-01,293,52662761,179736,169000,,,Brazoria
2013-11-01,286,54318707,189926,174950,,,Brazoria
2013-12-01,264,47247445,178968,165000,,,Brazoria
2014-01-01,220,41519653,188726,174575,,,Brazoria
2014-02-01,283,53313886,188388,171000,,,Brazoria
2014-03-01,353,68102277,192924,185000,,,Brazoria
2014-04-01,341,65235796,191307,178000,,,Brazoria
2014-05-01,435,85222364,195913,181000,,,Brazoria
2014-06-01,474,96309105,203184,186000,,,Brazoria
2014-07-01,441,88768721,201290,187800,,,Brazoria
2014-08-01,452,93083495,205937,186950,,,Brazoria
2014-09-01,365,76442330,209431,188052,,,Brazoria
2014-10-01,366,73619806,201147,180000,,,Brazoria
2014-11-01,295,61192222,207431,186000,,,Brazoria
2014-12-01,384,79419847,206823,188250,,,Brazoria
2015-01-01,275,60493658,219977,199900,836.0,2.2,Brazoria
2015-02-01,286,56227144,196598,182000,853.0,2.3,Brazoria
2015-03-01,383,80845904,211086,187000,798.0,2.1,Brazoria
2015-04-01,419,89685958,214048,195000,801.0,2.1,Brazoria
2015-05-01,424,94152655,222058,210000,854.0,2.2,Brazoria
2015-06-01,453,102933949,227227,210000,913.0,2.4,Brazoria
2015-07-01,448,98670471,220247,205000,1048.0,2.8,Brazoria
2015-08-01,437,95269069,218007,200000,1003.0,2.7,Brazoria
2015-09-01,426,91698259,215254,202000,984.0,2.6,Brazoria
2015-10-01,357,77234032,216342,199900,955.0,2.5,Brazoria
2015-11-01,280,60769649,217034,205250,934.0,2.5,Brazoria
2015-12-01,364,78802758,216491,200460,897.0,2.4,Brazoria
2016-01-01,254,53265156,209705,207950,877.0,2.3,Brazoria
2016-02-01,293,64571597,220381,205000,875.0,2.3,Brazoria
2016-03-01,400,90000576,225001,212000,858.0,2.3,Brazoria
2016-04-01,438,97037659,221547,205000,842.0,2.2,Brazoria
2016-05-01,445,104643003,235153,220000,890.0,2.3,Brazoria
2016-06-01,462,110829768,239891,223700,1001.0,2.6,Brazoria
2016-07-01,408,93638097,229505,215000,1074.0,2.8,Brazoria
2016-08-01,462,108199070,234197,215500,1094.0,2.9,Brazoria
2016-09-01,446,103977004,233132,215600,1058.0,2.8,Brazoria
2016-10-01,362,80491037,222351,209115,1115.0,2.9,Brazoria
2016-11-01,358,83309278,232707,218428,1084.0,2.8,Brazoria
2016-12-01,400,91299900,228250,213450,1041.0,2.6,Brazoria
2017-01-01,258,58698752,227515,212106,1033.0,2.6,Brazoria
2017-02-01,336,77509692,230684,220000,1022.0,2.6,Brazoria
2017-03-01,444,103618548,233375,219950,1052.0,2.6,Brazoria
2017-04-01,412,95553277,231925,225000,1130.0,2.8,Brazoria
2017-05-01,503,120486617,239536,230000,1189.0,2.9,Brazoria
2017-06-01,505,120326341,238270,225000,1230.0,3.0,Brazoria
2017-07-01,440,108130626,245751,233250,1338.0,3.3,Brazoria
2017-08-01,360,87401244,242781,236500,1320.0,3.3,Brazoria
2017-09-01,424,100444146,236897,222545,1196.0,3.0,Brazoria
2017-10-01,412,98323666,238650,224045,1126.0,2.8,Brazoria
2017-11-01,385,92258209,239632,225000,1130.0,2.8,Brazoria
2017-12-01,395,95593619,242009,230000,1028.0,2.5,Brazoria
2018-01-01,270,64266568,238024,223500,1022.0,2.5,Brazoria
2018-02-01,305,71540168,234558,220000,978.0,2.4,Brazoria
